product_id,product_category,location_id,date,demand,stock_level,outlier_handled,outlier_method,outlier_threshold,original_demand
PROD_002,CLOTHING,LOC_005,2022-01-09,74.76,170.07,True,mad,1.5,26.14
PROD_003,CLOTHING,LOC_005,2022-01-09,109.705,189.41,True,mad,1.2,36.62
PROD_004,FOOD,LOC_003,2022-01-09,66.35,94.54,True,mad,1.2,27.08
PROD_005,FOOD,LOC_001,2022-01-09,124.41,186.73,True,zscore,1.2,92.02
PROD_005,FOOD,LOC_002,2022-01-09,107.91499999999999,168.33,True,zscore,1.2,66.5
PROD_005,FOOD,LOC_003,2022-01-09,68.175,54.97,True,mad,1.2,41.78
PROD_005,FOOD,LOC_005,2022-01-09,90.65,157.58,True,mad,1.2,59.42
PROD_007,HOME,LOC_002,2022-01-09,54.07,143.98,True,zscore,1.5,17.15
PROD_007,HOME,LOC_003,2022-01-09,59.81,93.49,True,zscore,1.5,22.43
PROD_007,HOME,LOC_004,2022-01-09,48.31999999999999,73.77,True,zscore,1.5,16.05
PROD_009,SPORTS,LOC_001,2022-01-09,89.51,105.84,True,zscore,1.5,0.0
PROD_009,SPORTS,LOC_004,2022-01-09,91.13,159.15,True,zscore,1.5,0.0
PROD_010,SPORTS,LOC_001,2022-01-09,91.47,162.12,True,zscore,1.5,26.95
PROD_002,CLOTHING,LOC_002,2022-01-10,27.21,68.02,True,mad,1.5,73.29
PROD_003,CLOTHING,LOC_003,2022-01-10,50.474999999999994,66.48,True,zscore,1.2,82.87
PROD_007,HOME,LOC_003,2022-01-10,59.81,88.22,True,zscore,1.5,29.86
PROD_007,HOME,LOC_004,2022-01-10,48.31999999999999,84.4,True,zscore,1.5,21.88
PROD_009,SPORTS,LOC_001,2022-01-10,89.51,145.05,True,zscore,1.5,0.0
PROD_002,CLOTHING,LOC_002,2022-01-11,27.21,31.87,True,mad,1.5,75.92
PROD_003,CLOTHING,LOC_003,2022-01-11,50.474999999999994,92.78,True,zscore,1.2,83.44
PROD_002,CLOTHING,LOC_002,2022-01-12,27.21,53.88,True,mad,1.5,79.75
PROD_003,CLOTHING,LOC_003,2022-01-12,50.474999999999994,83.83,True,zscore,1.2,80.96
PROD_008,SPORTS,LOC_004,2022-01-12,108.2,192.68,True,zscore,1.5,20.08
PROD_010,SPORTS,LOC_001,2022-01-12,91.47,67.96,True,zscore,1.5,26.3
PROD_002,CLOTHING,LOC_002,2022-01-13,27.21,47.08,True,mad,1.5,77.81
PROD_003,CLOTHING,LOC_003,2022-01-13,50.474999999999994,115.66,True,zscore,1.2,80.98
PROD_007,HOME,LOC_004,2022-01-13,48.31999999999999,66.01,True,zscore,1.5,20.93
PROD_009,SPORTS,LOC_004,2022-01-13,91.13,146.74,True,zscore,1.5,0.0
PROD_002,CLOTHING,LOC_002,2022-01-14,27.21,38.18,True,mad,1.5,76.62
PROD_003,CLOTHING,LOC_003,2022-01-14,50.474999999999994,109.78,True,zscore,1.2,82.25
PROD_007,HOME,LOC_002,2022-01-14,54.07,90.12,True,zscore,1.5,23.18
PROD_008,SPORTS,LOC_004,2022-01-14,108.2,198.5,True,zscore,1.5,26.94
PROD_009,SPORTS,LOC_004,2022-01-14,91.13,142.88,True,zscore,1.5,9.19
PROD_010,SPORTS,LOC_001,2022-01-14,91.47,134.26,True,zscore,1.5,16.26
PROD_003,CLOTHING,LOC_005,2022-01-15,109.705,195.71,True,mad,1.2,56.49
PROD_004,FOOD,LOC_001,2022-01-15,74.13,96.03,True,zscore,1.2,47.9
PROD_004,FOOD,LOC_003,2022-01-15,66.35,159.13,True,mad,1.2,40.71
PROD_005,FOOD,LOC_001,2022-01-15,124.41,229.97,True,zscore,1.2,74.61
PROD_005,FOOD,LOC_002,2022-01-15,107.91499999999999,152.01,True,zscore,1.2,68.99
PROD_005,FOOD,LOC_003,2022-01-15,68.175,65.92,True,mad,1.2,38.07
PROD_005,FOOD,LOC_005,2022-01-15,90.65,168.75,True,mad,1.2,63.77
PROD_007,HOME,LOC_001,2022-01-15,36.43,65.75,True,mad,1.5,9.12
PROD_007,HOME,LOC_002,2022-01-15,54.07,91.48,True,zscore,1.5,17.09
PROD_007,HOME,LOC_003,2022-01-15,59.81,85.82,True,zscore,1.5,28.11
PROD_007,HOME,LOC_004,2022-01-15,48.31999999999999,68.19,True,zscore,1.5,12.7
PROD_008,SPORTS,LOC_004,2022-01-15,108.2,178.15,True,zscore,1.5,7.44
PROD_009,SPORTS,LOC_001,2022-01-15,89.51,112.55,True,zscore,1.5,6.19
PROD_010,SPORTS,LOC_001,2022-01-15,91.47,182.08,True,zscore,1.5,16.7
PROD_004,FOOD,LOC_001,2022-01-16,74.13,119.98,True,zscore,1.2,50.54
PROD_004,FOOD,LOC_003,2022-01-16,66.35,95.26,True,mad,1.2,41.83
PROD_005,FOOD,LOC_001,2022-01-16,124.41,160.43,True,zscore,1.2,87.13
PROD_005,FOOD,LOC_002,2022-01-16,107.91499999999999,150.66,True,zscore,1.2,72.51
PROD_005,FOOD,LOC_005,2022-01-16,90.65,168.67,True,mad,1.2,59.11
PROD_006,FOOD,LOC_004,2022-01-16,109.97,168.93,True,mad,1.5,72.18
PROD_007,HOME,LOC_002,2022-01-16,54.07,88.48,True,zscore,1.5,18.22
PROD_007,HOME,LOC_003,2022-01-16,59.81,95.05,True,zscore,1.5,28.18
PROD_007,HOME,LOC_004,2022-01-16,48.31999999999999,70.05,True,zscore,1.5,22.44
PROD_008,SPORTS,LOC_004,2022-01-16,108.2,263.59,True,zscore,1.5,19.3
PROD_009,SPORTS,LOC_001,2022-01-16,89.51,181.24,True,zscore,1.5,17.36
PROD_009,SPORTS,LOC_004,2022-01-16,91.13,127.49,True,zscore,1.5,11.94
PROD_010,SPORTS,LOC_001,2022-01-16,91.47,94.18,True,zscore,1.5,27.44
PROD_002,CLOTHING,LOC_002,2022-01-17,27.21,62.01,True,mad,1.5,79.74
PROD_003,CLOTHING,LOC_003,2022-01-17,50.474999999999994,84.56,True,zscore,1.2,86.79
PROD_005,FOOD,LOC_001,2022-01-17,124.41,184.03,True,zscore,1.2,85.25
PROD_009,SPORTS,LOC_001,2022-01-17,89.51,142.7,True,zscore,1.5,21.04
PROD_009,SPORTS,LOC_004,2022-01-17,91.13,123.22,True,zscore,1.5,19.95
PROD_002,CLOTHING,LOC_002,2022-01-18,27.21,38.08,True,mad,1.5,75.11
PROD_003,CLOTHING,LOC_003,2022-01-18,50.474999999999994,106.39,True,zscore,1.2,88.32
PROD_003,CLOTHING,LOC_005,2022-01-18,109.705,212.65,True,mad,1.2,49.24
PROD_004,FOOD,LOC_003,2022-01-18,66.35,78.62,True,mad,1.2,45.37
PROD_007,HOME,LOC_002,2022-01-18,54.07,91.22,True,zscore,1.5,21.84
PROD_007,HOME,LOC_003,2022-01-18,59.81,88.51,True,zscore,1.5,31.32
PROD_007,HOME,LOC_004,2022-01-18,48.31999999999999,82.37,True,zscore,1.5,19.07
PROD_010,SPORTS,LOC_001,2022-01-18,91.47,166.95,True,zscore,1.5,24.19
PROD_002,CLOTHING,LOC_002,2022-01-19,27.21,47.46,True,mad,1.5,79.27
PROD_003,CLOTHING,LOC_003,2022-01-19,50.474999999999994,110.29,True,zscore,1.2,89.43
PROD_009,SPORTS,LOC_001,2022-01-19,89.51,143.31,True,zscore,1.5,1.96
PROD_010,SPORTS,LOC_001,2022-01-19,91.47,181.12,True,zscore,1.5,13.24
PROD_002,CLOTHING,LOC_002,2022-01-20,27.21,45.43,True,mad,1.5,76.56
PROD_003,CLOTHING,LOC_003,2022-01-20,50.474999999999994,90.49,True,zscore,1.2,83.59
PROD_004,FOOD,LOC_003,2022-01-20,66.35,81.66,True,mad,1.2,40.14
PROD_008,SPORTS,LOC_004,2022-01-20,108.2,139.84,True,zscore,1.5,24.15
PROD_010,SPORTS,LOC_001,2022-01-20,91.47,161.05,True,zscore,1.5,20.08
PROD_002,CLOTHING,LOC_002,2022-01-21,27.21,33.4,True,mad,1.5,79.0
PROD_003,CLOTHING,LOC_003,2022-01-21,50.474999999999994,103.36,True,zscore,1.2,85.75
PROD_009,SPORTS,LOC_001,2022-01-21,89.51,164.33,True,zscore,1.5,18.65
PROD_001,ELECTRONICS,LOC_002,2022-01-22,82.975,128.24,True,zscore,2.0,7.84
PROD_004,FOOD,LOC_003,2022-01-22,66.35,91.29,True,mad,1.2,32.11
PROD_005,FOOD,LOC_001,2022-01-22,124.41,196.38,True,zscore,1.2,90.44
PROD_005,FOOD,LOC_002,2022-01-22,107.91499999999999,145.82,True,zscore,1.2,66.95
PROD_005,FOOD,LOC_003,2022-01-22,68.175,115.29,True,mad,1.2,40.05
PROD_005,FOOD,LOC_005,2022-01-22,90.65,138.79,True,mad,1.2,50.48
PROD_007,HOME,LOC_001,2022-01-22,36.43,58.58,True,mad,1.5,9.51
PROD_007,HOME,LOC_002,2022-01-22,54.07,87.67,True,zscore,1.5,25.56
PROD_007,HOME,LOC_003,2022-01-22,59.81,110.91,True,zscore,1.5,28.56
PROD_007,HOME,LOC_004,2022-01-22,48.31999999999999,61.7,True,zscore,1.5,15.52
PROD_008,SPORTS,LOC_004,2022-01-22,108.2,192.88,True,zscore,1.5,30.29
PROD_009,SPORTS,LOC_001,2022-01-22,89.51,135.55,True,zscore,1.5,10.53
PROD_010,SPORTS,LOC_001,2022-01-22,91.47,135.05,True,zscore,1.5,19.65
PROD_004,FOOD,LOC_003,2022-01-23,66.35,100.09,True,mad,1.2,33.1
PROD_005,FOOD,LOC_001,2022-01-23,124.41,166.06,True,zscore,1.2,89.65
PROD_005,FOOD,LOC_002,2022-01-23,107.91499999999999,175.16,True,zscore,1.2,65.88
PROD_007,HOME,LOC_002,2022-01-23,54.07,82.59,True,zscore,1.5,20.29
PROD_007,HOME,LOC_003,2022-01-23,59.81,117.0,True,zscore,1.5,20.61
PROD_007,HOME,LOC_004,2022-01-23,48.31999999999999,84.34,True,zscore,1.5,16.69
PROD_009,SPORTS,LOC_001,2022-01-23,89.51,105.97,True,zscore,1.5,16.91
PROD_009,SPORTS,LOC_004,2022-01-23,91.13,150.83,True,zscore,1.5,7.23
PROD_010,SPORTS,LOC_001,2022-01-23,91.47,147.85,True,zscore,1.5,18.08
PROD_002,CLOTHING,LOC_002,2022-01-24,27.21,56.45,True,mad,1.5,83.63
PROD_003,CLOTHING,LOC_003,2022-01-24,50.474999999999994,93.52,True,zscore,1.2,88.32
PROD_007,HOME,LOC_002,2022-01-24,54.07,95.96,True,zscore,1.5,26.61
PROD_008,SPORTS,LOC_004,2022-01-24,108.2,224.14,True,zscore,1.5,23.79
PROD_009,SPORTS,LOC_001,2022-01-24,89.51,123.55,True,zscore,1.5,15.29
PROD_010,SPORTS,LOC_001,2022-01-24,91.47,156.85,True,zscore,1.5,23.95
PROD_002,CLOTHING,LOC_002,2022-01-25,27.21,40.72,True,mad,1.5,79.34
PROD_003,CLOTHING,LOC_003,2022-01-25,50.474999999999994,69.06,True,zscore,1.2,80.79
PROD_004,FOOD,LOC_004,2022-01-25,79.46,151.5,True,mad,1.2,106.73
PROD_008,SPORTS,LOC_004,2022-01-25,108.2,156.85,True,zscore,1.5,31.63
PROD_002,CLOTHING,LOC_002,2022-01-26,27.21,46.46,True,mad,1.5,79.93
PROD_003,CLOTHING,LOC_003,2022-01-26,50.474999999999994,85.66,True,zscore,1.2,85.83
PROD_007,HOME,LOC_003,2022-01-26,59.81,67.2,True,zscore,1.5,29.86
PROD_002,CLOTHING,LOC_002,2022-01-27,27.21,67.91,True,mad,1.5,81.76
PROD_003,CLOTHING,LOC_003,2022-01-27,50.474999999999994,76.8,True,zscore,1.2,85.95
PROD_009,SPORTS,LOC_001,2022-01-27,89.51,124.84,True,zscore,1.5,19.24
PROD_002,CLOTHING,LOC_002,2022-01-28,27.21,58.98,True,mad,1.5,80.86
PROD_003,CLOTHING,LOC_003,2022-01-28,50.474999999999994,60.95,True,zscore,1.2,87.21
PROD_009,SPORTS,LOC_001,2022-01-28,89.51,113.31,True,zscore,1.5,18.87
PROD_003,CLOTHING,LOC_005,2022-01-29,109.705,152.17,True,mad,1.2,38.77
PROD_004,FOOD,LOC_003,2022-01-29,66.35,103.61,True,mad,1.2,34.4
PROD_005,FOOD,LOC_001,2022-01-29,124.41,212.91,True,zscore,1.2,80.79
PROD_005,FOOD,LOC_002,2022-01-29,107.91499999999999,145.75,True,zscore,1.2,57.11
PROD_005,FOOD,LOC_003,2022-01-29,68.175,126.23,True,mad,1.2,39.73
PROD_007,HOME,LOC_002,2022-01-29,54.07,62.87,True,zscore,1.5,25.43
PROD_007,HOME,LOC_003,2022-01-29,59.81,67.74,True,zscore,1.5,30.0
PROD_007,HOME,LOC_004,2022-01-29,48.31999999999999,98.59,True,zscore,1.5,19.93
PROD_008,SPORTS,LOC_004,2022-01-29,108.2,249.41,True,zscore,1.5,18.25
PROD_009,SPORTS,LOC_004,2022-01-29,91.13,154.76,True,zscore,1.5,19.87
PROD_010,SPORTS,LOC_001,2022-01-29,91.47,167.29,True,zscore,1.5,21.99
PROD_003,CLOTHING,LOC_005,2022-01-30,109.705,193.91,True,mad,1.2,31.62
PROD_004,FOOD,LOC_003,2022-01-30,66.35,136.46,True,mad,1.2,44.75
PROD_005,FOOD,LOC_001,2022-01-30,124.41,181.39,True,zscore,1.2,75.26
PROD_005,FOOD,LOC_002,2022-01-30,107.91499999999999,155.53,True,zscore,1.2,58.53
PROD_005,FOOD,LOC_005,2022-01-30,90.65,118.96,True,mad,1.2,60.59
PROD_007,HOME,LOC_001,2022-01-30,36.43,52.4,True,mad,1.5,4.62
PROD_007,HOME,LOC_003,2022-01-30,59.81,73.65,True,zscore,1.5,26.03
PROD_007,HOME,LOC_004,2022-01-30,48.31999999999999,79.87,True,zscore,1.5,17.6
PROD_009,SPORTS,LOC_001,2022-01-30,89.51,55.46,True,zscore,1.5,21.46
PROD_009,SPORTS,LOC_004,2022-01-30,91.13,129.4,True,zscore,1.5,10.38
PROD_010,SPORTS,LOC_001,2022-01-30,91.47,99.54,True,zscore,1.5,22.53
PROD_002,CLOTHING,LOC_002,2022-01-31,27.21,47.98,True,mad,1.5,83.13
PROD_003,CLOTHING,LOC_003,2022-01-31,50.474999999999994,82.64,True,zscore,1.2,86.75
PROD_002,CLOTHING,LOC_002,2022-02-01,27.21,38.83,True,mad,1.5,82.11
PROD_003,CLOTHING,LOC_003,2022-02-01,50.474999999999994,73.83,True,zscore,1.2,95.07
PROD_009,SPORTS,LOC_001,2022-02-01,89.51,168.71,True,zscore,1.5,21.11
PROD_009,SPORTS,LOC_004,2022-02-01,91.13,125.85,True,zscore,1.5,8.67
PROD_002,CLOTHING,LOC_002,2022-02-02,27.21,57.79,True,mad,1.5,80.95
PROD_003,CLOTHING,LOC_003,2022-02-02,50.474999999999994,89.45,True,zscore,1.2,90.82
PROD_009,SPORTS,LOC_004,2022-02-02,91.13,148.61,True,zscore,1.5,10.55
PROD_010,SPORTS,LOC_001,2022-02-02,91.47,134.84,True,zscore,1.5,22.27
PROD_002,CLOTHING,LOC_002,2022-02-03,27.21,45.27,True,mad,1.5,82.81
PROD_003,CLOTHING,LOC_003,2022-02-03,50.474999999999994,75.59,True,zscore,1.2,84.25
PROD_007,HOME,LOC_004,2022-02-03,48.31999999999999,93.09,True,zscore,1.5,21.73
PROD_008,SPORTS,LOC_004,2022-02-03,108.2,155.97,True,zscore,1.5,24.13
PROD_009,SPORTS,LOC_004,2022-02-03,91.13,147.21,True,zscore,1.5,24.26
PROD_002,CLOTHING,LOC_002,2022-02-04,27.21,52.75,True,mad,1.5,84.01
PROD_003,CLOTHING,LOC_003,2022-02-04,50.474999999999994,61.73,True,zscore,1.2,84.98
PROD_004,FOOD,LOC_004,2022-02-04,79.46,122.12,True,mad,1.2,104.86
PROD_009,SPORTS,LOC_001,2022-02-04,89.51,116.08,True,zscore,1.5,3.03
PROD_004,FOOD,LOC_001,2022-02-05,74.13,128.86,True,zscore,1.2,43.47
PROD_004,FOOD,LOC_003,2022-02-05,66.35,92.27,True,mad,1.2,41.29
PROD_005,FOOD,LOC_001,2022-02-05,124.41,175.38,True,zscore,1.2,77.33
PROD_005,FOOD,LOC_002,2022-02-05,107.91499999999999,155.22,True,zscore,1.2,67.69
PROD_005,FOOD,LOC_003,2022-02-05,68.175,100.19,True,mad,1.2,41.57
PROD_007,HOME,LOC_003,2022-02-05,59.81,116.28,True,zscore,1.5,29.65
PROD_007,HOME,LOC_004,2022-02-05,48.31999999999999,56.3,True,zscore,1.5,19.47
PROD_008,SPORTS,LOC_004,2022-02-05,108.2,168.2,True,zscore,1.5,31.75
PROD_009,SPORTS,LOC_001,2022-02-05,89.51,151.86,True,zscore,1.5,4.96
PROD_009,SPORTS,LOC_004,2022-02-05,91.13,128.56,True,zscore,1.5,8.39
PROD_004,FOOD,LOC_001,2022-02-06,74.13,121.92,True,zscore,1.2,43.96
PROD_004,FOOD,LOC_003,2022-02-06,66.35,97.9,True,mad,1.2,43.75
PROD_005,FOOD,LOC_001,2022-02-06,124.41,231.23,True,zscore,1.2,90.57
PROD_005,FOOD,LOC_002,2022-02-06,107.91499999999999,217.95,True,zscore,1.2,75.41
PROD_005,FOOD,LOC_003,2022-02-06,68.175,97.58,True,mad,1.2,45.04
PROD_005,FOOD,LOC_005,2022-02-06,90.65,87.95,True,mad,1.2,62.84
PROD_007,HOME,LOC_003,2022-02-06,59.81,81.71,True,zscore,1.5,23.53
PROD_009,SPORTS,LOC_001,2022-02-06,89.51,147.01,True,zscore,1.5,16.14
PROD_010,SPORTS,LOC_001,2022-02-06,91.47,156.18,True,zscore,1.5,10.75
PROD_002,CLOTHING,LOC_002,2022-02-07,27.21,62.08,True,mad,1.5,84.7
PROD_003,CLOTHING,LOC_003,2022-02-07,50.474999999999994,84.21,True,zscore,1.2,84.4
PROD_004,FOOD,LOC_004,2022-02-07,79.46,166.16,True,mad,1.2,104.8
PROD_009,SPORTS,LOC_001,2022-02-07,89.51,203.56,True,zscore,1.5,3.26
PROD_002,CLOTHING,LOC_002,2022-02-08,27.21,56.21,True,mad,1.5,85.25
PROD_003,CLOTHING,LOC_003,2022-02-08,50.474999999999994,59.23,True,zscore,1.2,90.72
PROD_009,SPORTS,LOC_004,2022-02-08,91.13,93.96,True,zscore,1.5,20.22
PROD_002,CLOTHING,LOC_002,2022-02-09,27.21,45.51,True,mad,1.5,85.73
PROD_003,CLOTHING,LOC_003,2022-02-09,50.474999999999994,84.44,True,zscore,1.2,86.05
PROD_009,SPORTS,LOC_004,2022-02-09,91.13,184.17,True,zscore,1.5,19.1
PROD_002,CLOTHING,LOC_002,2022-02-10,27.21,47.6,True,mad,1.5,86.73
PROD_003,CLOTHING,LOC_003,2022-02-10,50.474999999999994,62.73,True,zscore,1.2,92.68
PROD_004,FOOD,LOC_001,2022-02-10,74.13,129.51,True,zscore,1.2,108.84
PROD_004,FOOD,LOC_004,2022-02-10,79.46,68.75,True,mad,1.2,106.71
PROD_002,CLOTHING,LOC_002,2022-02-11,27.21,52.24,True,mad,1.5,84.45
PROD_003,CLOTHING,LOC_003,2022-02-11,50.474999999999994,103.12,True,zscore,1.2,96.1
PROD_004,FOOD,LOC_003,2022-02-12,66.35,131.46,True,mad,1.2,46.26
PROD_005,FOOD,LOC_002,2022-02-12,107.91499999999999,213.51,True,zscore,1.2,61.23
PROD_005,FOOD,LOC_003,2022-02-12,68.175,120.41,True,mad,1.2,37.78
PROD_008,SPORTS,LOC_004,2022-02-12,108.2,179.41,True,zscore,1.5,30.38
PROD_009,SPORTS,LOC_004,2022-02-12,91.13,169.76,True,zscore,1.5,3.83
PROD_004,FOOD,LOC_003,2022-02-13,66.35,141.18,True,mad,1.2,45.26
PROD_005,FOOD,LOC_001,2022-02-13,124.41,189.39,True,zscore,1.2,82.51
PROD_005,FOOD,LOC_003,2022-02-13,68.175,87.64,True,mad,1.2,43.0
PROD_007,HOME,LOC_002,2022-02-13,54.07,59.38,True,zscore,1.5,25.39
PROD_007,HOME,LOC_003,2022-02-13,59.81,98.65,True,zscore,1.5,25.75
PROD_008,SPORTS,LOC_004,2022-02-13,108.2,202.96,True,zscore,1.5,24.95
PROD_009,SPORTS,LOC_001,2022-02-13,89.51,138.53,True,zscore,1.5,15.09
PROD_002,CLOTHING,LOC_002,2022-02-14,27.21,61.96,True,mad,1.5,87.79
PROD_003,CLOTHING,LOC_003,2022-02-14,50.474999999999994,81.7,True,zscore,1.2,86.05
PROD_009,SPORTS,LOC_001,2022-02-14,89.51,122.91,True,zscore,1.5,19.26
PROD_002,CLOTHING,LOC_002,2022-02-15,27.21,51.08,True,mad,1.5,87.68
PROD_003,CLOTHING,LOC_003,2022-02-15,50.474999999999994,84.48,True,zscore,1.2,93.0
PROD_009,SPORTS,LOC_001,2022-02-15,89.51,168.76,True,zscore,1.5,20.62
PROD_010,SPORTS,LOC_001,2022-02-15,91.47,150.27,True,zscore,1.5,26.83
PROD_002,CLOTHING,LOC_002,2022-02-16,27.21,53.29,True,mad,1.5,88.18
PROD_003,CLOTHING,LOC_003,2022-02-16,50.474999999999994,93.19,True,zscore,1.2,94.28
PROD_002,CLOTHING,LOC_002,2022-02-17,27.21,49.19,True,mad,1.5,84.9
PROD_003,CLOTHING,LOC_003,2022-02-17,50.474999999999994,111.74,True,zscore,1.2,93.78
PROD_004,FOOD,LOC_004,2022-02-17,79.46,105.79,True,mad,1.2,107.01
PROD_002,CLOTHING,LOC_002,2022-02-18,27.21,62.96,True,mad,1.5,88.62
PROD_003,CLOTHING,LOC_003,2022-02-18,50.474999999999994,60.93,True,zscore,1.2,90.57
PROD_002,CLOTHING,LOC_002,2022-02-19,27.21,56.29,True,mad,1.5,63.32
PROD_005,FOOD,LOC_001,2022-02-19,124.41,166.44,True,zscore,1.2,76.09
PROD_007,HOME,LOC_002,2022-02-19,54.07,85.76,True,zscore,1.5,23.0
PROD_008,SPORTS,LOC_004,2022-02-19,108.2,152.75,True,zscore,1.5,15.67
PROD_009,SPORTS,LOC_001,2022-02-19,89.51,146.24,True,zscore,1.5,18.7
