product_id,product_category,location_id,date,demand,stock_level,incoming_inventory
BPRN,General,WB,2023-09-06,20.0,375.0,0
BPRN,General,WB,2023-09-07,0.0,375.0,0
BPRN,General,WB,2023-09-08,0.0,375.0,0
BPRN,General,WB,2023-09-09,20.0,355.0,0
BPRN,General,WB,2023-09-10,0.0,355.0,0
BPRN,General,WB,2023-09-11,0.0,355.0,0
BPRN,General,WB,2023-09-12,30.0,325.0,0
BPRN,General,WB,2023-09-13,0.0,325.0,0
BPRN,General,WB,2023-09-14,10.0,315.0,0
BPRN,General,WB,2023-09-15,0.0,315.0,0
BPRN,General,WB,2023-09-16,10.0,315.0,0
BPRN,General,WB,2023-09-17,0.0,315.0,0
BPRN,General,WB,2023-09-18,0.0,315.0,0
BPRN,General,WB,2023-09-19,0.0,305.0,0
BPRN,General,WB,2023-09-20,0.0,305.0,0
BPRN,General,WB,2023-09-21,0.0,305.0,0
BPRN,General,WB,2023-09-22,0.0,305.0,0
BPRN,General,WB,2023-09-23,0.0,305.0,0
BPRN,General,WB,2023-09-24,0.0,305.0,0
BPRN,General,WB,2023-09-25,0.0,305.0,0
BPRN,General,WB,2023-09-26,0.0,305.0,0
BPRN,General,WB,2023-09-27,0.0,305.0,0
BPRN,General,WB,2023-09-28,0.0,305.0,0
BPRN,General,WB,2023-09-29,0.0,305.0,0
BPRN,General,WB,2023-09-30,0.0,305.0,0
BPRN,General,WB,2023-10-01,0.0,305.0,0
BPRN,General,WB,2023-10-02,0.0,305.0,0
BPRN,General,WB,2023-10-03,0.0,305.0,0
BPRN,General,WB,2023-10-04,0.0,305.0,0
BPRN,General,WB,2023-10-05,0.0,305.0,0
BPRN,General,WB,2023-10-06,20.0,285.0,0
BPRN,General,WB,2023-10-07,10.0,275.0,0
BPRN,General,WB,2023-10-08,0.0,275.0,0
BPRN,General,WB,2023-10-09,30.0,245.0,0
BPRN,General,WB,2023-10-10,40.0,205.0,0
BPRN,General,WB,2023-10-11,10.0,195.0,0
BPRN,General,WB,2023-10-12,30.0,165.0,0
BPRN,General,WB,2023-10-13,0.0,165.0,0
BPRN,General,WB,2023-10-14,10.0,155.0,0
BPRN,General,WB,2023-10-15,35.0,120.0,0
BPRN,General,WB,2023-10-16,0.0,120.0,0
BPRN,General,WB,2023-10-17,0.0,120.0,0
BPRN,General,WB,2023-10-18,30.0,90.0,0
BPRN,General,WB,2023-10-19,0.0,290.0,0
BPRN,General,WB,2023-10-20,20.0,270.0,0
BPRN,General,WB,2023-10-21,0.0,270.0,0
BPRN,General,WB,2023-10-22,0.0,270.0,0
BPRN,General,WB,2023-10-23,0.0,270.0,0
BPRN,General,WB,2023-10-24,0.0,270.0,0
BPRN,General,WB,2023-10-25,0.0,270.0,0
BPRN,General,WB,2023-10-26,0.0,270.0,0
BPRN,General,WB,2023-10-27,0.0,270.0,0
BPRN,General,WB,2023-10-28,0.0,270.0,0
BPRN,General,WB,2023-10-29,0.0,270.0,0
BPRN,General,WB,2023-10-30,10.0,260.0,0
BPRN,General,WB,2023-10-31,30.0,230.0,0
BPRN,General,WB,2023-11-01,0.0,230.0,0
BPRN,General,WB,2023-11-02,0.0,230.0,0
BPRN,General,WB,2023-11-03,10.0,220.0,0
BPRN,General,WB,2023-11-04,10.0,210.0,0
BPRN,General,WB,2023-11-05,0.0,210.0,0
BPRN,General,WB,2023-11-06,0.0,210.0,0
BPRN,General,WB,2023-11-07,0.0,210.0,0
BPRN,General,WB,2023-11-08,0.0,210.0,0
BPRN,General,WB,2023-11-09,20.0,190.0,0
BPRN,General,WB,2023-11-10,10.0,180.0,0
BPRN,General,WB,2023-11-11,20.0,160.0,0
BPRN,General,WB,2023-11-12,0.0,160.0,0
BPRN,General,WB,2023-11-13,0.0,160.0,0
BPRN,General,WB,2023-11-14,0.0,160.0,0
BPRN,General,WB,2023-11-15,0.0,160.0,0
BPRN,General,WB,2023-11-16,0.0,160.0,0
BPRN,General,WB,2023-11-17,0.0,160.0,0
BPRN,General,WB,2023-11-18,10.0,150.0,0
BPRN,General,WB,2023-11-19,0.0,150.0,0
BPRN,General,WB,2023-11-20,0.0,150.0,0
BPRN,General,WB,2023-11-21,60.0,90.0,0
BPRN,General,WB,2023-11-22,0.0,90.0,0
BPRN,General,WB,2023-11-23,0.0,90.0,0
BPRN,General,WB,2023-11-24,10.0,80.0,0
BPRN,General,WB,2023-11-25,0.0,80.0,0
BPRN,General,WB,2023-11-26,0.0,80.0,0
BPRN,General,WB,2023-11-27,40.0,40.0,0
BPRN,General,WB,2023-11-28,0.0,40.0,0
BPRN,General,WB,2023-11-29,40.0,0.0,0
BPRN,General,WB,2023-11-30,0.0,0.0,0
BPRN,General,WB,2023-12-01,0.0,0.0,0
BPRN,General,WB,2023-12-02,0.0,0.0,0
BPRN,General,WB,2023-12-03,0.0,0.0,0
BPRN,General,WB,2023-12-04,0.0,0.0,0
BPRN,General,WB,2023-12-05,0.0,0.0,0
BPRN,General,WB,2023-12-06,0.0,0.0,0
BPRN,General,WB,2023-12-07,0.0,0.0,0
BPRN,General,WB,2023-12-08,0.0,377.0,0
BPRN,General,WB,2023-12-09,0.0,377.0,0
BPRN,General,WB,2023-12-10,0.0,377.0,0
BPRN,General,WB,2023-12-11,0.0,377.0,0
BPRN,General,WB,2023-12-12,0.0,377.0,0
BPRN,General,WB,2023-12-13,0.0,377.0,0
BPRN,General,WB,2023-12-14,0.0,377.0,0
BPRN,General,WB,2023-12-15,0.0,377.0,0
BPRN,General,WB,2023-12-16,40.0,337.0,0
BPRN,General,WB,2023-12-17,0.0,337.0,0
BPRN,General,WB,2023-12-18,0.0,337.0,0
BPRN,General,WB,2023-12-19,80.0,257.0,0
BPRN,General,WB,2023-12-20,20.0,237.0,0
BPRN,General,WB,2023-12-21,40.0,197.0,0
BPRN,General,WB,2023-12-22,0.0,197.0,0
BPRN,General,WB,2023-12-23,10.0,187.0,0
BPRN,General,WB,2023-12-24,0.0,187.0,0
BPRN,General,WB,2023-12-25,55.0,132.0,0
BPRN,General,WB,2023-12-26,0.0,132.0,0
BPRN,General,WB,2023-12-27,10.0,122.0,0
BPRN,General,WB,2023-12-28,0.0,122.0,0
BPRN,General,WB,2023-12-29,40.0,82.0,0
BPRN,General,WB,2023-12-30,20.0,62.0,0
BPRN,General,WB,2023-12-31,20.0,42.0,0
BPRN,General,WB,2024-01-01,0.0,42.0,0
BPRN,General,WB,2024-01-02,0.0,42.0,0
BPRN,General,WB,2024-01-03,0.0,42.0,0
BPRN,General,WB,2024-01-04,0.0,140.0,0
BPRN,General,WB,2024-01-05,10.0,130.0,0
BPRN,General,WB,2024-01-06,0.0,130.0,0
BPRN,General,WB,2024-01-07,0.0,130.0,0
BPRN,General,WB,2024-01-08,0.0,130.0,0
BPRN,General,WB,2024-01-09,0.0,130.0,0
BPRN,General,WB,2024-01-10,0.0,130.0,0
BPRN,General,WB,2024-01-11,10.0,120.0,0
BPRN,General,WB,2024-01-12,0.0,120.0,0
BPRN,General,WB,2024-01-13,0.0,120.0,0
BPRN,General,WB,2024-01-14,0.0,120.0,0
BPRN,General,WB,2024-01-15,0.0,120.0,0
BPRN,General,WB,2024-01-16,0.0,120.0,0
BPRN,General,WB,2024-01-17,60.0,60.0,0
BPRN,General,WB,2024-01-18,20.0,40.0,0
BPRN,General,WB,2024-01-19,0.0,40.0,0
BPRN,General,WB,2024-01-20,0.0,40.0,0
BPRN,General,WB,2024-01-21,0.0,40.0,0
BPRN,General,WB,2024-01-22,0.0,40.0,0
BPRN,General,WB,2024-01-23,0.0,40.0,0
BPRN,General,WB,2024-01-24,0.0,40.0,0
BPRN,General,WB,2024-01-25,0.0,40.0,0
BPRN,General,WB,2024-01-26,0.0,40.0,0
BPRN,General,WB,2024-01-27,40.0,0.0,0
BPRN,General,WB,2024-01-28,0.0,0.0,0
BPRN,General,WB,2024-01-29,0.0,595.0,0
BPRN,General,WB,2024-01-30,60.0,535.0,0
BPRN,General,WB,2024-01-31,0.0,535.0,0
BPRN,General,WB,2024-02-01,0.0,535.0,0
BPRN,General,WB,2024-02-02,0.0,535.0,0
BPRN,General,WB,2024-02-03,0.0,535.0,0
BPRN,General,WB,2024-02-04,0.0,535.0,0
BPRN,General,WB,2024-02-05,75.0,460.0,0
BPRN,General,WB,2024-02-06,10.0,450.0,0
BPRN,General,WB,2024-02-07,45.0,405.0,0
BPRN,General,WB,2024-02-08,20.0,385.0,0
BPRN,General,WB,2024-02-09,0.0,385.0,0
BPRN,General,WB,2024-02-10,10.0,375.0,0
BPRN,General,WB,2024-02-11,0.0,375.0,0
BPRN,General,WB,2024-02-12,0.0,375.0,0
BPRN,General,WB,2024-02-13,0.0,375.0,0
BPRN,General,WB,2024-02-14,0.0,375.0,0
BPRN,General,WB,2024-02-15,0.0,375.0,0
BPRN,General,WB,2024-02-16,0.0,375.0,0
BPRN,General,WB,2024-02-17,0.0,375.0,0
BPRN,General,WB,2024-02-18,0.0,375.0,0
BPRN,General,WB,2024-02-19,20.0,355.0,0
BPRN,General,WB,2024-02-20,0.0,355.0,0
BPRN,General,WB,2024-02-21,0.0,355.0,0
BPRN,General,WB,2024-02-22,0.0,355.0,0
BPRN,General,WB,2024-02-23,10.0,345.0,0
BPRN,General,WB,2024-02-24,0.0,345.0,0
BPRN,General,WB,2024-02-25,0.0,345.0,0
BPRN,General,WB,2024-02-26,0.0,345.0,0
BPRN,General,WB,2024-02-27,0.0,345.0,0
BPRN,General,WB,2024-02-28,10.0,335.0,0
BPRN,General,WB,2024-02-29,30.0,305.0,0
BPRN,General,WB,2024-03-01,0.0,305.0,0
BPRN,General,WB,2024-03-02,0.0,305.0,0
BPRN,General,WB,2024-03-03,0.0,305.0,0
BPRN,General,WB,2024-03-04,0.0,305.0,0
BPRN,General,WB,2024-03-05,17.0,288.0,0
BPRN,General,WB,2024-03-06,10.0,278.0,0
BPRN,General,WB,2024-03-07,15.0,263.0,0
BPRN,General,WB,2024-03-08,0.0,263.0,0
BPRN,General,WB,2024-03-09,50.0,213.0,0
BPRN,General,WB,2024-03-10,0.0,213.0,0
BPRN,General,WB,2024-03-11,45.0,168.0,0
BPRN,General,WB,2024-03-12,40.0,128.0,0
BPRN,General,WB,2024-03-13,65.0,63.0,0
BPRN,General,WB,2024-03-14,5.0,58.0,0
BPRN,General,WB,2024-03-15,20.0,312.0,0
BPRN,General,WB,2024-03-16,55.0,257.0,0
BPRN,General,WB,2024-03-17,0.0,257.0,0
BPRN,General,WB,2024-03-18,0.0,257.0,0
BPRN,General,WB,2024-03-19,0.0,257.0,0
BPRN,General,WB,2024-03-20,0.0,257.0,0
BPRN,General,WB,2024-03-21,25.0,232.0,0
BPRN,General,WB,2024-03-22,15.0,217.0,0
BPRN,General,WB,2024-03-23,10.0,207.0,0
BPRN,General,WB,2024-03-24,0.0,207.0,0
BPRN,General,WB,2024-03-25,0.0,207.0,0
BPRN,General,WB,2024-03-26,30.0,177.0,0
BPRN,General,WB,2024-03-27,0.0,177.0,0
BPRN,General,WB,2024-03-28,20.0,157.0,0
BPRN,General,WB,2024-03-29,0.0,157.0,0
BPRN,General,WB,2024-03-30,0.0,157.0,0
BPRN,General,WB,2024-03-31,0.0,157.0,0
BPRN,General,WB,2024-04-01,0.0,157.0,0
BPRN,General,WB,2024-04-02,0.0,157.0,0
BPRN,General,WB,2024-04-03,0.0,157.0,0
BPRN,General,WB,2024-04-04,0.0,157.0,0
BPRN,General,WB,2024-04-05,10.0,147.0,0
BPRN,General,WB,2024-04-06,0.0,147.0,0
BPRN,General,WB,2024-04-07,0.0,147.0,0
BPRN,General,WB,2024-04-08,0.0,147.0,0
BPRN,General,WB,2024-04-09,0.0,147.0,0
BPRN,General,WB,2024-04-10,0.0,147.0,0
BPRN,General,WB,2024-04-11,0.0,404.0,0
BPRN,General,WB,2024-04-12,0.0,404.0,0
BPRN,General,WB,2024-04-13,0.0,404.0,0
BPRN,General,WB,2024-04-14,0.0,404.0,0
BPRN,General,WB,2024-04-15,30.0,374.0,0
BPRN,General,WB,2024-04-16,25.0,349.0,0
BPRN,General,WB,2024-04-17,60.0,289.0,0
BPRN,General,WB,2024-04-18,40.0,249.0,0
BPRN,General,WB,2024-04-19,0.0,249.0,0
BPRN,General,WB,2024-04-20,0.0,249.0,0
BPRN,General,WB,2024-04-21,0.0,249.0,0
BPRN,General,WB,2024-04-22,0.0,249.0,0
BPRN,General,WB,2024-04-23,0.0,249.0,0
BPRN,General,WB,2024-04-24,0.0,249.0,0
BPRN,General,WB,2024-04-25,0.0,249.0,0
BPRN,General,WB,2024-04-26,0.0,249.0,0
BPRN,General,WB,2024-04-27,10.0,239.0,0
BPRN,General,WB,2024-04-28,0.0,239.0,0
BPRN,General,WB,2024-04-29,0.0,239.0,0
BPRN,General,WB,2024-04-30,0.0,239.0,0
BPRN,General,WB,2024-05-01,0.0,239.0,0
BPRN,General,WB,2024-05-02,0.0,239.0,0
BPRN,General,WB,2024-05-03,0.0,239.0,0
BPRN,General,WB,2024-05-04,0.0,239.0,0
BPRN,General,WB,2024-05-05,0.0,239.0,0
BPRN,General,WB,2024-05-06,40.0,199.0,0
BPRN,General,WB,2024-05-07,0.0,199.0,0
BPRN,General,WB,2024-05-08,0.0,199.0,0
BPRN,General,WB,2024-05-09,0.0,199.0,0
BPRN,General,WB,2024-05-10,10.0,189.0,0
BPRN,General,WB,2024-05-11,35.0,154.0,0
BPRN,General,WB,2024-05-12,0.0,154.0,0
BPRN,General,WB,2024-05-13,15.0,139.0,0
BPRN,General,WB,2024-05-14,10.0,129.0,0
BPRN,General,WB,2024-05-15,10.0,119.0,0
BPRN,General,WB,2024-05-16,10.0,109.0,0
BPRN,General,WB,2024-05-17,10.0,99.0,0
BPRN,General,WB,2024-05-18,0.0,302.0,0
BPRN,General,WB,2024-05-19,0.0,302.0,0
BPRN,General,WB,2024-05-20,0.0,302.0,0
BPRN,General,WB,2024-05-21,25.0,277.0,0
BPRN,General,WB,2024-05-22,25.0,252.0,0
BPRN,General,WB,2024-05-23,45.0,207.0,0
BPRN,General,WB,2024-05-24,10.0,197.0,0
BPRN,General,WB,2024-05-25,0.0,197.0,0
BPRN,General,WB,2024-05-26,0.0,197.0,0
BPRN,General,WB,2024-05-27,0.0,197.0,0
BPRN,General,WB,2024-05-28,70.0,127.0,0
BPRN,General,WB,2024-05-29,20.0,107.0,0
BPRN,General,WB,2024-05-30,40.0,67.0,0
BPRN,General,WB,2024-05-31,25.0,42.0,0
BPRN,General,WB,2024-06-01,0.0,42.0,0
BPRN,General,WB,2024-06-02,0.0,42.0,0
BPRN,General,WB,2024-06-03,0.0,42.0,0
BPRN,General,WB,2024-06-04,0.0,42.0,0
BPRN,General,WB,2024-06-05,10.0,205.0,0
BPRN,General,WB,2024-06-06,0.0,205.0,0
BPRN,General,WB,2024-06-07,10.0,195.0,0
BPRN,General,WB,2024-06-08,50.0,145.0,0
BPRN,General,WB,2024-06-09,0.0,145.0,0
BPRN,General,WB,2024-06-10,20.0,125.0,0
BPRN,General,WB,2024-06-11,0.0,125.0,0
BPRN,General,WB,2024-06-12,0.0,125.0,0
BPRN,General,WB,2024-06-13,0.0,125.0,0
BPRN,General,WB,2024-06-14,55.0,70.0,0
BPRN,General,WB,2024-06-15,20.0,50.0,0
BPRN,General,WB,2024-06-16,0.0,50.0,0
BPRN,General,WB,2024-06-17,0.0,50.0,0
BPRN,General,WB,2024-06-18,25.0,25.0,0
BPRN,General,WB,2024-06-19,0.0,25.0,0
BPRN,General,WB,2024-06-20,0.0,25.0,0
BPRN,General,WB,2024-06-21,0.0,25.0,0
BPRN,General,WB,2024-06-22,0.0,25.0,0
BPRN,General,WB,2024-06-23,0.0,25.0,0
BPRN,General,WB,2024-06-24,10.0,15.0,0
BPRN,General,WB,2024-06-25,0.0,15.0,0
BPRN,General,WB,2024-06-26,10.0,5.0,0
BPRN,General,WB,2024-06-27,0.0,5.0,0
BPRN,General,WB,2024-06-28,0.0,5.0,0
BPRN,General,WB,2024-06-29,0.0,304.0,0
BPRN,General,WB,2024-06-30,0.0,304.0,0
BPRN,General,WB,2024-07-01,0.0,304.0,0
BPRN,General,WB,2024-07-02,0.0,304.0,0
BPRN,General,WB,2024-07-03,0.0,304.0,0
BPRN,General,WB,2024-07-04,50.0,254.0,0
BPRN,General,WB,2024-07-05,35.0,219.0,0
BPRN,General,WB,2024-07-06,50.0,169.0,0
BPRN,General,WB,2024-07-07,0.0,169.0,0
BPRN,General,WB,2024-07-08,20.0,149.0,0
BPRN,General,WB,2024-07-09,0.0,149.0,0
BPRN,General,WB,2024-07-10,0.0,149.0,0
BPRN,General,WB,2024-07-11,40.0,109.0,0
BPRN,General,WB,2024-07-12,0.0,109.0,0
BPRN,General,WB,2024-07-13,45.0,64.0,0
BPRN,General,WB,2024-07-14,0.0,64.0,0
BPRN,General,WB,2024-07-15,0.0,64.0,0
BPRN,General,WB,2024-07-16,45.0,19.0,0
BPRN,General,WB,2024-07-17,19.0,0.0,0
BPRN,General,WB,2024-07-18,0.0,0.0,0
BPRN,General,WB,2024-07-19,0.0,0.0,0
BPRN,General,WB,2024-07-20,0.0,0.0,0
BPRN,General,WB,2024-07-21,0.0,0.0,0
BPRN,General,WB,2024-07-22,0.0,0.0,0
BPRN,General,WB,2024-07-23,0.0,172.0,0
BPRN,General,WB,2024-07-24,75.0,97.0,0
BPRN,General,WB,2024-07-25,0.0,97.0,0
BPRN,General,WB,2024-07-26,20.0,77.0,0
BPRN,General,WB,2024-07-27,10.0,67.0,0
BPRN,General,WB,2024-07-28,0.0,67.0,0
BPRN,General,WB,2024-07-29,67.0,0.0,0
BPRN,General,WB,2024-07-30,0.0,0.0,0
BPRN,General,WB,2024-07-31,0.0,0.0,0
BPRN,General,WB,2024-08-01,0.0,305.0,0
BPRN,General,WB,2024-08-02,0.0,305.0,0
BPRN,General,WB,2024-08-03,145.0,160.0,0
BPRN,General,WB,2024-08-04,0.0,160.0,0
BPRN,General,WB,2024-08-05,0.0,160.0,0
BPRN,General,WB,2024-08-06,0.0,160.0,0
BPRN,General,WB,2024-08-07,25.0,135.0,0
BPRN,General,WB,2024-08-08,20.0,115.0,0
BPRN,General,WB,2024-08-09,0.0,115.0,0
BPRN,General,WB,2024-08-10,15.0,100.0,0
BPRN,General,WB,2024-08-11,0.0,100.0,0
BPRN,General,WB,2024-08-12,30.0,70.0,0
BPRN,General,WB,2024-08-13,15.0,55.0,0
BPRN,General,WB,2024-08-14,0.0,55.0,0
BPRN,General,WB,2024-08-15,0.0,55.0,0
BPRN,General,WB,2024-08-16,0.0,55.0,0
BPRN,General,WB,2024-08-17,0.0,55.0,0
BPRN,General,WB,2024-08-18,0.0,55.0,0
BPRN,General,WB,2024-08-19,15.0,40.0,0
BPRN,General,WB,2024-08-20,0.0,40.0,0
BPRN,General,WB,2024-08-21,40.0,0.0,0
BPRN,General,WB,2024-08-22,0.0,231.0,0
BPRN,General,WB,2024-08-23,0.0,231.0,0
BPRN,General,WB,2024-08-24,10.0,221.0,0
BPRN,General,WB,2024-08-25,0.0,221.0,0
BPRN,General,WB,2024-08-26,20.0,201.0,0
BPRN,General,WB,2024-08-27,0.0,201.0,0
BPRN,General,WB,2024-08-28,120.0,81.0,0
BPRN,General,WB,2024-08-29,30.0,51.0,0
BPRN,General,WB,2024-08-30,51.0,0.0,0
BPRN,General,WB,2024-08-31,0.0,0.0,0
BPRN,General,WB,2024-09-01,0.0,0.0,0
BPRN,General,WB,2024-09-02,0.0,0.0,0
BPRN,General,WB,2024-09-03,0.0,0.0,0
BPRN,General,WB,2024-09-04,0.0,0.0,0
BPRN,General,WB,2024-09-05,0.0,0.0,0
BPRN,General,WB,2024-09-06,0.0,0.0,0
BPRN,General,WB,2024-09-07,0.0,0.0,0
BPRN,General,WB,2024-09-08,0.0,0.0,0
BPRN,General,WB,2024-09-09,0.0,0.0,0
BPRN,General,WB,2024-09-10,0.0,0.0,0
BPRN,General,WB,2024-09-11,0.0,0.0,0
BPRN,General,WB,2024-09-12,0.0,0.0,0
BPRN,General,WB,2024-09-13,0.0,439.0,0
BPRN,General,WB,2024-09-14,60.0,439.0,0
BPRN,General,WB,2024-09-15,0.0,439.0,0
BPRN,General,WB,2024-09-16,95.0,284.0,0
BPRN,General,WB,2024-09-17,0.0,284.0,0
BPRN,General,WB,2024-09-18,245.0,39.0,0
BPRN,General,WB,2024-09-19,20.0,19.0,0
BPRN,General,WB,2024-09-20,4.0,15.0,0
BPRN,General,WB,2024-09-21,10.0,5.0,0
BPRN,General,WB,2024-09-22,0.0,5.0,0
BPRN,General,WB,2024-09-23,0.0,5.0,0
BPRN,General,WB,2024-09-24,5.0,0.0,0
BPRN,General,WB,2024-09-25,0.0,0.0,0
BPRN,General,WB,2024-09-26,0.0,0.0,0
BPRN,General,WB,2024-09-27,0.0,0.0,0
BPRN,General,WB,2024-09-28,0.0,0.0,0
BPRN,General,WB,2024-09-29,0.0,0.0,0
BPRN,General,WB,2024-09-30,0.0,0.0,0
BPRN,General,WB,2024-10-01,0.0,0.0,0
BPRN,General,WB,2024-10-02,0.0,0.0,0
BPRN,General,WB,2024-10-03,0.0,0.0,0
BPRN,General,WB,2024-10-04,0.0,0.0,0
BPRN,General,WB,2024-10-05,0.0,0.0,0
BPRN,General,WB,2024-10-06,0.0,0.0,0
BPRN,General,WB,2024-10-07,0.0,185.0,0
BPRN,General,WB,2024-10-08,115.0,70.0,0
BPRN,General,WB,2024-10-09,70.0,0.0,0
BPRN,General,WB,2024-10-10,0.0,0.0,0
BPRN,General,WB,2024-10-11,0.0,0.0,0
BPRN,General,WB,2024-10-12,0.0,0.0,0
BPRN,General,WB,2024-10-13,0.0,0.0,0
BPRN,General,WB,2024-10-14,0.0,0.0,0
BPRN,General,WB,2024-10-15,0.0,0.0,0
BPRN,General,WB,2024-10-16,0.0,0.0,0
BPRN,General,WB,2024-10-17,0.0,0.0,0
BPRN,General,WB,2024-10-18,0.0,0.0,0
BPRN,General,WB,2024-10-19,0.0,0.0,0
BPRN,General,WB,2024-10-20,0.0,0.0,0
BPRN,General,WB,2024-10-21,0.0,0.0,0
BPRN,General,WB,2024-10-22,0.0,0.0,0
BPRN,General,WB,2024-10-23,0.0,0.0,0
BPRN,General,WB,2024-10-24,0.0,0.0,0
BPRN,General,WB,2024-10-25,0.0,0.0,0
BPRN,General,WB,2024-10-26,0.0,0.0,0
BPRN,General,WB,2024-10-27,0.0,0.0,0
BPRN,General,WB,2024-10-28,0.0,0.0,0
BPRN,General,WB,2024-10-29,0.0,0.0,0
BPRN,General,WB,2024-10-30,0.0,0.0,0
BPRN,General,WB,2024-10-31,0.0,352.0,0
BPRN,General,WB,2024-11-01,0.0,352.0,0
BPRN,General,WB,2024-11-02,0.0,352.0,0
BPRN,General,WB,2024-11-03,0.0,352.0,0
BPRN,General,WB,2024-11-04,100.0,252.0,0
BPRN,General,WB,2024-11-05,70.0,182.0,0
BPRN,General,WB,2024-11-06,0.0,182.0,0
BPRN,General,WB,2024-11-07,115.0,67.0,0
BPRN,General,WB,2024-11-08,25.0,42.0,0
BPRN,General,WB,2024-11-09,10.0,32.0,0
BPRN,General,WB,2024-11-10,0.0,32.0,0
BPRN,General,WB,2024-11-11,12.0,20.0,0
BPRN,General,WB,2024-11-12,20.0,0.0,0
BPRN,General,WB,2024-11-13,0.0,0.0,0
BPRN,General,WB,2024-11-14,0.0,0.0,0
BPRN,General,WB,2024-11-15,0.0,0.0,0
BPRN,General,WB,2024-11-16,0.0,0.0,0
BPRN,General,WB,2024-11-17,0.0,0.0,0
BPRN,General,WB,2024-11-18,0.0,0.0,0
BPRN,General,WB,2024-11-19,0.0,0.0,0
BPRN,General,WB,2024-11-20,0.0,0.0,0
BPRN,General,WB,2024-11-21,0.0,509.0,0
BPRN,General,WB,2024-11-22,270.0,239.0,0
BPRN,General,WB,2024-11-23,125.0,114.0,0
BPRN,General,WB,2024-11-24,0.0,114.0,0
BPRN,General,WB,2024-11-25,90.0,24.0,0
BPRN,General,WB,2024-11-26,7.0,17.0,0
BPRN,General,WB,2024-11-27,12.0,5.0,0
BPRN,General,WB,2024-11-28,5.0,0.0,0
